address_id,as_id,address_name,as_name,as_prefix,b_type,b_pid,a_pname,as_pname, Simillar
,23669,,Kênh Tham Lương,Đường,2,,,12,
,23670,,Khởi Nghĩa Bắc Sơn,Đường,2,,,12,
,23671,,Lâm Thị Hố,Đường,2,,,12,
2914,23672,Lê Đức Thọ,Lê Đức Thọ,Đường,2,1083,Quận 12,12,Substring
,23673,,Lê Thị Nho,Đường,2,,,12,
3553,23674,Lê Thị Riêng,Lê Thị Riêng,Đường,2,1083,Quận 12,12,Substring
2915,23675,Lê Văn Khương,Lê Văn Khương,Đường,2,1083,Quận 12,12,Substring
,23676,,Lộc Hòa,Đường,2,,,12,
,23677,,Lý Ông Trọng,Đường,2,,,12,
,23678,,Mương Khai,Đường,2,,,12,
,23679,,Nguyễn An Ninh,Đường,2,,,12,
3554,23680,Nguyễn Ảnh Thủ,Nguyễn Ảnh Thủ,Đường,2,1083,Quận 12,12,Substring
,23681,,Nguyễn Hữu Cầu,Đường,2,,,12,
,23682,,Nguyễn Huy Chương,Đường,2,,,12,
,23683,,Nguyễn Khanh,Đường,2,,,12,
,23684,,Nguyễn Oanh,Đường,2,,,12,
,23685,,Nguyễn Thành Vĩnh,Đường,2,,,12,
,23686,,Nguyễn Thị Búp,Đường,2,,,12,
,23687,,Nguyễn Thị Căn,Đường,2,,,12,
,23688,,Nguyễn Thị Đặng,Đường,2,,,12,
,23689,,Nguyễn Thị Kiêu,Đường,2,,,12,
,23690,,Nguyễn Thị Sáng,Đường,2,,,12,
,23691,,Nguyễn Thị Sáu,Đường,2,,,12,
,23692,,Nguyễn Thị Thảnh,Đường,2,,,12,
3554,23693,Nguyễn Ảnh Thủ,Nguyễn Thị Thơi,Đường,2,1083,Quận 12,12,0.71
,23694,,Nguyễn Thị Tràng,Đường,2,,,12,
3555,23695,Nguyễn Văn Quá,Nguyễn Văn Quá,Đường,2,1083,Quận 12,12,Substring
3554,23696,Nguyễn Ảnh Thủ,Nguyễn Văn Thủ,Đường,2,1083,Quận 12,12,0.8
,23697,,Núi Một,Đường,2,,,12,
,23698,,Phần Lăng 8,Đường,2,,,12,
2917,23699,Phan Văn Hớn,Phan Văn Hớn,Đường,2,1083,Quận 12,12,Substring
,23700,,Phú Trung,Đường,2,,,12,
,23701,,Quán Tre,Đường,2,,,12,
2918,23702,Quang Trung,Quang Trung,Đường,2,1083,Quận 12,12,Substring
,23703,,Quốc Lộ 13,Đường,2,,,12,
,23704,,Quốc lộ 1A,Đường,2,,,12,
,23705,,Quốc Lộ 22,Đường,2,,,12,
,23706,,Quốc lộ 80,Đường,2,,,12,
,23707,,Rạch Giao Khẩu,Đường,2,,,12,
,23708,,Rạch Ông Học,Đường,2,,,12,
,23709,,Rạch Thầy Tư,Đường,2,,,12,
,23710,,Số 10,Đường,2,,,12,
,23711,,Số 12,Đường,2,,,12,
,23712,,Số 13,Đường,2,,,12,
,23713,,Số 2,Đường,2,,,12,
,23714,,Số 21,Đường,2,,,12,
,23715,,Số 22,Đường,2,,,12,
,23716,,Số 23,Đường,2,,,12,
,23717,,Số 27,Đường,2,,,12,
,23718,,Số 29,Đường,2,,,12,
,23719,,Số 2A,Đường,2,,,12,
,23720,,Số 3,Đường,2,,,12,
,23721,,Số 37,Đường,2,,,12,
,23722,,Số 41B,Đường,2,,,12,
,23723,,Số 5,Đường,2,,,12,
,23724,,Số 52,Đường,2,,,12,
,23725,,Số 7,Đường,2,,,12,
,23726,,Số 8,Đường,2,,,12,
,23727,,Số 8A,Đường,2,,,12,
,23728,,Số 9,Đường,2,,,12,
,23729,,Sơn Ca,Đường,2,,,12,
,23730,,Sơn Ca 8,Đường,2,,,12,
,23731,,Sơn Cang,Đường,2,,,12,
,23732,,Sơn Hưng,Đường,2,,,12,
,23733,,Song Hành,Đường,2,,,12,
,23734,,T15,Đường,2,,,12,
,23735,,Tân Chánh Hiệp,Đường,2,,,12,
,23736,,Tân Chánh Hiệp 10,Đường,2,,,12,
,23737,,Tân Chánh Hiệp 12,Đường,2,,,12,
,23738,,Tân Chánh Hiệp 13,Đường,2,,,12,
,23739,,Tân Chánh Hiệp 15,Đường,2,,,12,
,23740,,Tân Chánh Hiệp 16,Đường,2,,,12,
,23741,,Tân Chánh Hiệp 17,Đường,2,,,12,
,23742,,Tân Chánh Hiệp 18,Đường,2,,,12,
,23743,,Tân Chánh Hiệp 2,Đường,2,,,12,
,23744,,Tân Chánh Hiệp 20,Đường,2,,,12,
,23745,,Tân Chánh Hiệp 21,Đường,2,,,12,
,23746,,Tân Chánh Hiệp 24,Đường,2,,,12,
,23747,,Tân Chánh Hiệp 25,Đường,2,,,12,
,23748,,Tân Chánh Hiệp 26,Đường,2,,,12,
,23749,,Tân Chánh Hiệp 3,Đường,2,,,12,
,23750,,Tân Chánh Hiệp 32,Đường,2,,,12,
,23751,,Tân Chánh Hiệp 33,Đường,2,,,12,
,23752,,Tân Chánh Hiệp 34,Đường,2,,,12,
,23753,,Tân Chánh Hiệp 35,Đường,2,,,12,
,23754,,Tân Chánh Hiệp 36,Đường,2,,,12,
,23755,,Tân Chánh Hiệp 4,Đường,2,,,12,
,23756,,Tân Chánh Hiệp 5,Đường,2,,,12,
,23757,,Tân Chánh Hiệp 7,Đường,2,,,12,
,23758,,Tân Chánh Hiệp 8,Đường,2,,,12,
,23759,,Tân Hưng Thuận,Đường,2,,,12,
,23760,,Tân Hưng Thuận 10,Đường,2,,,12,
,23761,,Tân Hưng Thuận 2,Đường,2,,,12,
,23762,,Tân Hưng Thuận 6,Đường,2,,,12,
2919,23763,Tân Thới Hiệp,Tân Thới Hiệp,Đường,2,1083,Quận 12,12,Substring
2919,23764,Tân Thới Hiệp,Tân Thới Hiệp 1,Đường,2,1083,Quận 12,12,0.867
2919,23765,Tân Thới Hiệp,Tân Thới Hiệp 10,Đường,2,1083,Quận 12,12,0.839
2919,23766,Tân Thới Hiệp,Tân Thới Hiệp 12,Đường,2,1083,Quận 12,12,0.839
2919,23767,Tân Thới Hiệp,Tân Thới Hiệp 13,Đường,2,1083,Quận 12,12,0.839
2919,23768,Tân Thới Hiệp,Tân Thới Hiệp 14,Đường,2,1083,Quận 12,12,0.839
2919,23769,Tân Thới Hiệp,Tân Thới Hiệp 14B,Đường,2,1083,Quận 12,12,0.812
2919,23770,Tân Thới Hiệp,Tân Thới Hiệp 15,Đường,2,1083,Quận 12,12,0.839
2919,23771,Tân Thới Hiệp,Tân Thới Hiệp 16,Đường,2,1083,Quận 12,12,0.839
2919,23772,Tân Thới Hiệp,Tân Thới Hiệp 17,Đường,2,1083,Quận 12,12,0.839
2919,23773,Tân Thới Hiệp,Tân Thới Hiệp 18,Đường,2,1083,Quận 12,12,0.839
2919,23774,Tân Thới Hiệp,Tân Thới Hiệp 19,Đường,2,1083,Quận 12,12,0.839
2919,23775,Tân Thới Hiệp,Tân Thới Hiệp 2,Đường,2,1083,Quận 12,12,0.867
2919,23776,Tân Thới Hiệp,Tân Thới Hiệp 20,Đường,2,1083,Quận 12,12,0.839
2919,23777,Tân Thới Hiệp,Tân Thới Hiệp 21,Đường,2,1083,Quận 12,12,0.839
2919,23778,Tân Thới Hiệp,Tân Thới Hiệp 22,Đường,2,1083,Quận 12,12,0.839
2919,23779,Tân Thới Hiệp,Tân Thới Hiệp 25,Đường,2,1083,Quận 12,12,0.839
2919,23780,Tân Thới Hiệp,Tân Thới Hiệp 27,Đường,2,1083,Quận 12,12,0.839
2919,23781,Tân Thới Hiệp,Tân Thới Hiệp 29,Đường,2,1083,Quận 12,12,0.839
2919,23782,Tân Thới Hiệp,Tân Thới Hiệp 37,Đường,2,1083,Quận 12,12,0.839
2919,23783,Tân Thới Hiệp,Tân Thới Hiệp 5,Đường,2,1083,Quận 12,12,0.867
2919,23784,Tân Thới Hiệp,Tân Thới Hiệp 6,Đường,2,1083,Quận 12,12,0.867
2919,23785,Tân Thới Hiệp,Tân Thới Hiệp 7,Đường,2,1083,Quận 12,12,0.867
2919,23786,Tân Thới Hiệp,Tân Thới Hiệp 8,Đường,2,1083,Quận 12,12,0.867
2919,23787,Tân Thới Hiệp,Tân Thới Hiệp 9,Đường,2,1083,Quận 12,12,0.867
2920,23788,Tân Thới Nhất,Tân Thới Nhất,Đường,2,1083,Quận 12,12,Substring
2920,23789,Tân Thới Nhất,Tân Thới Nhất 05,Đường,2,1083,Quận 12,12,0.839
2920,23790,Tân Thới Nhất,Tân Thới Nhất 1,Đường,2,1083,Quận 12,12,0.867
2920,23791,Tân Thới Nhất,Tân Thới Nhất 10,Đường,2,1083,Quận 12,12,0.839
2920,23792,Tân Thới Nhất,Tân Thới Nhất 11,Đường,2,1083,Quận 12,12,0.839
2920,23793,Tân Thới Nhất,Tân Thới Nhất 12,Đường,2,1083,Quận 12,12,0.839
2920,23794,Tân Thới Nhất,Tân Thới Nhất 13,Đường,2,1083,Quận 12,12,0.839
2920,23795,Tân Thới Nhất,Tân Thới Nhất 14,Đường,2,1083,Quận 12,12,0.839
2920,23796,Tân Thới Nhất,Tân Thới Nhất 15,Đường,2,1083,Quận 12,12,0.839
2920,23797,Tân Thới Nhất,Tân Thới Nhất 17,Đường,2,1083,Quận 12,12,0.839
2920,23798,Tân Thới Nhất,Tân Thới Nhất 18,Đường,2,1083,Quận 12,12,0.839
2920,23799,Tân Thới Nhất,Tân Thới Nhất 1B,Đường,2,1083,Quận 12,12,0.839
2920,23800,Tân Thới Nhất,Tân Thới Nhất 2,Đường,2,1083,Quận 12,12,0.867
2920,23801,Tân Thới Nhất,Tân Thới Nhất 20,Đường,2,1083,Quận 12,12,0.839
2920,23802,Tân Thới Nhất,Tân Thới Nhất 21,Đường,2,1083,Quận 12,12,0.839
2920,23803,Tân Thới Nhất,Tân Thới Nhất 22,Đường,2,1083,Quận 12,12,0.839
2920,23804,Tân Thới Nhất,Tân Thới Nhất 25,Đường,2,1083,Quận 12,12,0.839
2920,23805,Tân Thới Nhất,Tân Thới Nhất 3,Đường,2,1083,Quận 12,12,0.867
2920,23806,Tân Thới Nhất,Tân Thới Nhất 4,Đường,2,1083,Quận 12,12,0.867
2920,23807,Tân Thới Nhất,Tân Thới Nhất 5,Đường,2,1083,Quận 12,12,0.867
2920,23808,Tân Thới Nhất,Tân Thới Nhất 6,Đường,2,1083,Quận 12,12,0.867
2920,23809,Tân Thới Nhất,Tân Thới Nhất 7,Đường,2,1083,Quận 12,12,0.867
2920,23810,Tân Thới Nhất,Tân Thới Nhất 8,Đường,2,1083,Quận 12,12,0.867
2920,23811,Tân Thới Nhất,Tân Thới Nhất 9,Đường,2,1083,Quận 12,12,0.867
,23812,,Tân Tiến,Đường,2,,,12,
,23813,,Thạch Xuân,Đường,2,,,12,
,23814,,Thạnh Lộc,Đường,2,,,12,
,23815,,Thạnh Lộc 12,Đường,2,,,12,
,23816,,Thạnh Lộc 13,Đường,2,,,12,
,23817,,Thạnh Lộc 14,Đường,2,,,12,
,23818,,Thạnh Lộc 15,Đường,2,,,12,
,23819,,Thạnh Lộc 16,Đường,2,,,12,
,23820,,Thạnh Lộc 17,Đường,2,,,12,
,23821,,Thạnh Lộc 18,Đường,2,,,12,
,23822,,Thạnh Lộc 19,Đường,2,,,12,
,23823,,Thạnh Lộc 2,Đường,2,,,12,
,23824,,Thạnh Lộc 20,Đường,2,,,12,
,23825,,Thạnh Lộc 21,Đường,2,,,12,
,23826,,Thạnh Lộc 22,Đường,2,,,12,
,23827,,Thạnh Lộc 23,Đường,2,,,12,
,23828,,Thạnh Lộc 24,Đường,2,,,12,
,23829,,Thạnh Lộc 25,Đường,2,,,12,
,23830,,Thạnh Lộc 26,Đường,2,,,12,
,23831,,Thạnh Lộc 27,Đường,2,,,12,
,23832,,Thạnh Lộc 28,Đường,2,,,12,
,23833,,Thạnh Lộc 29,Đường,2,,,12,
,23834,,Thạnh Lộc 3,Đường,2,,,12,
,23835,,Thạnh Lộc 30,Đường,2,,,12,
,23836,,Thạnh Lộc 31,Đường,2,,,12,
,23837,,Thạnh Lộc 33,Đường,2,,,12,
,23838,,Thạnh Lộc 35,Đường,2,,,12,
,23839,,Thạnh Lộc 37,Đường,2,,,12,
,23840,,Thạnh Lộc 38,Đường,2,,,12,
,23841,,Thạnh Lộc 39,Đường,2,,,12,
,23842,,Thạnh Lộc 4,Đường,2,,,12,
,23843,,Thạnh Lộc 40,Đường,2,,,12,
,23844,,Thạnh Lộc 41,Đường,2,,,12,
,23845,,Thạnh Lộc 42,Đường,2,,,12,
,23846,,Thạnh Lộc 43,Đường,2,,,12,
,23847,,Thạnh Lộc 44,Đường,2,,,12,
,23848,,Thạnh Lộc 45,Đường,2,,,12,
,23849,,Thạnh Lộc 47,Đường,2,,,12,
,23850,,Thạnh Lộc 48,Đường,2,,,12,
,23851,,Thạnh Lộc 49,Đường,2,,,12,
,23852,,Thạnh Lộc 5,Đường,2,,,12,
,23853,,Thạnh Lộc 50,Đường,2,,,12,
,23854,,Thạnh Lộc 51,Đường,2,,,12,
,23855,,Thạnh Lộc 52,Đường,2,,,12,
,23856,,Thạnh Lộc 53,Đường,2,,,12,
,23857,,Thạnh Lộc 54,Đường,2,,,12,
,23858,,Thạnh Lộc 55,Đường,2,,,12,
,23859,,Thạnh Lộc 56,Đường,2,,,12,
,23860,,Thạnh Lộc 57,Đường,2,,,12,
,23861,,Thạnh Lộc 59,Đường,2,,,12,
,23862,,Thạnh Lộc 6,Đường,2,,,12,
,23863,,Thạnh Lộc 7,Đường,2,,,12,
,23864,,Thạnh Lộc 8,Đường,2,,,12,
,23865,,Thạnh Xuân,Đường,2,,,12,
,23866,,Thạnh Xuân 12,Đường,2,,,12,
,23867,,Thạnh Xuân 13,Đường,2,,,12,
,23868,,Thạnh Xuân 14,Đường,2,,,12,
,23869,,Thạnh Xuân 15,Đường,2,,,12,
,23870,,Thạnh Xuân 16,Đường,2,,,12,
,23871,,Thạnh Xuân 18,Đường,2,,,12,
,23872,,Thạnh Xuân 19,Đường,2,,,12,
,23873,,Thạnh Xuân 2,Đường,2,,,12,
,23874,,Thạnh Xuân 21,Đường,2,,,12,
,23875,,Thạnh Xuân 22,Đường,2,,,12,
,23876,,Thạnh Xuân 23,Đường,2,,,12,
,23877,,Thạnh Xuân 24,Đường,2,,,12,
,23878,,Thạnh Xuân 25,Đường,2,,,12,
,23879,,Thạnh Xuân 26,Đường,2,,,12,
,23880,,Thạnh Xuân 27,Đường,2,,,12,
,23881,,Thạnh Xuân 29,Đường,2,,,12,
,23882,,Thạnh Xuân 31,Đường,2,,,12,
,23883,,Thạnh Xuân 32,Đường,2,,,12,
,23884,,Thạnh Xuân 33,Đường,2,,,12,
,23885,,Thạnh Xuân 34,Đường,2,,,12,
,23886,,Thạnh Xuân 35,Đường,2,,,12,
,23887,,Thạnh Xuân 36,Đường,2,,,12,
,23888,,Thạnh Xuân 37,Đường,2,,,12,
,23889,,Thạnh Xuân 38,Đường,2,,,12,
,23890,,Thạnh Xuân 39,Đường,2,,,12,
,23891,,Thạnh Xuân 4,Đường,2,,,12,
,23892,,Thạnh Xuân 40,Đường,2,,,12,
,23893,,Thạnh Xuân 41,Đường,2,,,12,
,23894,,Thạnh Xuân 42,Đường,2,,,12,
,23895,,Thạnh Xuân 43,Đường,2,,,12,
,23896,,Thạnh Xuân 44,Đường,2,,,12,
,23897,,Thạnh Xuân 46,Đường,2,,,12,
,23898,,Thạnh Xuân 47,Đường,2,,,12,
,23899,,Thạnh Xuân 48,Đường,2,,,12,
,23900,,Thạnh Xuân 51,Đường,2,,,12,
,23901,,Thạnh Xuân 52,Đường,2,,,12,
,23902,,Thạnh Xuân 56,Đường,2,,,12,
,23903,,Thạnh Xuân 64,Đường,2,,,12,
,23904,,Thích Bửu Đăng,Đường,2,,,12,
3556,23905,Thới An 8 TA 8,Thới An,Đường,2,1083,Quận 12,12,Substring
2921,23906,Thới An 1,Thới An 06,Đường,2,1083,Quận 12,12,0.762
2921,23907,Thới An 1,Thới An 07,Đường,2,1083,Quận 12,12,0.762
2921,23908,Thới An 1,Thới An 09,Đường,2,1083,Quận 12,12,0.762
2921,23909,Thới An 1,Thới An 10,Đường,2,1083,Quận 12,12,0.857
2921,23910,Thới An 1,Thới An 11,Đường,2,1083,Quận 12,12,0.857
2921,23911,Thới An 1,Thới An 12,Đường,2,1083,Quận 12,12,0.857
2921,23912,Thới An 1,Thới An 13,Đường,2,1083,Quận 12,12,0.857
2921,23913,Thới An 1,Thới An 15,Đường,2,1083,Quận 12,12,0.857
2921,23914,Thới An 1,Thới An 16,Đường,2,1083,Quận 12,12,0.857
2921,23915,Thới An 1,Thới An 17,Đường,2,1083,Quận 12,12,0.857
2921,23916,Thới An 1,Thới An 17A,Đường,2,1083,Quận 12,12,0.818
2921,23917,Thới An 1,Thới An 18,Đường,2,1083,Quận 12,12,0.857
2921,23918,Thới An 1,Thới An 18A,Đường,2,1083,Quận 12,12,0.818
2921,23919,Thới An 1,Thới An 19,Đường,2,1083,Quận 12,12,0.857
2921,23920,Thới An 1,Thới An 19A,Đường,2,1083,Quận 12,12,0.818
2921,23921,Thới An 1,Thới An 2,Đường,2,1083,Quận 12,12,0.8
2921,23922,Thới An 1,Thới An 20,Đường,2,1083,Quận 12,12,0.762
2921,23923,Thới An 1,Thới An 21,Đường,2,1083,Quận 12,12,0.857
2921,23924,Thới An 1,Thới An 22,Đường,2,1083,Quận 12,12,0.762
2921,23925,Thới An 1,Thới An 24,Đường,2,1083,Quận 12,12,0.762
2921,23926,Thới An 1,Thới An 28,Đường,2,1083,Quận 12,12,0.762
2921,23927,Thới An 1,Thới An 29,Đường,2,1083,Quận 12,12,0.762
2921,23928,Thới An 1,Thới An 3,Đường,2,1083,Quận 12,12,0.8
2921,23929,Thới An 1,Thới An 32,Đường,2,1083,Quận 12,12,0.762
2921,23930,Thới An 1,Thới An 35,Đường,2,1083,Quận 12,12,0.762
2921,23931,Thới An 1,Thới An 36,Đường,2,1083,Quận 12,12,0.762
2922,23932,Thới An 4 TA 4,Thới An 4,Đường,2,1083,Quận 12,12,Substring
2923,23933,Thới An 5 TA 5,Thới An 5,Đường,2,1083,Quận 12,12,Substring
3556,23934,Thới An 8 TA 8,Thới An 8,Đường,2,1083,Quận 12,12,Substring
3556,23935,Thới An 8 TA 8,Thới An 8A,Đường,2,1083,Quận 12,12,0.769
2925,23936,Thới An 9 TA 9,Thới An 9,Đường,2,1083,Quận 12,12,Substring
,23937,,Thống Nhất,Đường,2,,,12,
,23938,,Tỉnh Lộ 13,Đường,2,,,12,
,23939,,Tỉnh Lộ 14,Đường,2,,,12,
,23940,,Tỉnh lộ 15,Đường,2,,,12,
,23941,,Tỉnh lộ 16,Đường,2,,,12,
,23942,,Tỉnh Lộ 18,Đường,2,,,12,
,23943,,Tỉnh Lộ 19,Đường,2,,,12,
,23944,,Tỉnh Lộ 21,Đường,2,,,12,
,23945,,Tỉnh Lộ 26,Đường,2,,,12,
,23946,,Tỉnh Lộ 27,Đường,2,,,12,
,23947,,Tỉnh Lộ 29,Đường,2,,,12,
,23948,,Tỉnh Lộ 30,Đường,2,,,12,
,23949,,Tỉnh Lộ 40,Đường,2,,,12,
,23950,,Tỉnh Lộ 41,Đường,2,,,12,
,23951,,Tỉnh lộ 43,Đường,2,,,12,
,23952,,Tỉnh lộ 9,Đường,2,,,12,
,23953,,TN02,Đường,2,,,12,
2927,23954,Tô Ký,Tô Ký,Đường,2,1083,Quận 12,12,Substring
2928,23955,Tô Ngọc Vân,Tô Ngọc Vân,Đường,2,1083,Quận 12,12,Substring
,23956,,Trại Gà,Đường,2,,,12,
,23957,,Trần Quang Cơ,Đường,2,,,12,
,23958,,Trần Quang Đạo,Đường,2,,,12,
,23959,,Trần Thị Bảy,Đường,2,,,12,
,23960,,Trần Thị Cờ,Đường,2,,,12,
,23961,,Trần Thị Do,Đường,2,,,12,
,23962,,Trần Thị Hè,Đường,2,,,12,
,23963,,Trần Thị Hòe,Đường,2,,,12,
,23964,,Trần Thị Nghè,Đường,2,,,12,
,23965,,Trích Sài,Đường,2,,,12,
2929,23966,Trường Chinh,Trung Chánh,Đường,2,1083,Quận 12,12,0.72
,23967,,Trung Mỹ Tây,Đường,2,,,12,
,23968,,Trung Mỹ Tây 03,Đường,2,,,12,
,23969,,Trung Mỹ Tây 1,Đường,2,,,12,
,23970,,Trung Mỹ Tây 10A,Đường,2,,,12,
,23971,,Trung Mỹ Tây 12,Đường,2,,,12,
,23972,,Trung Mỹ Tây 13,Đường,2,,,12,
,23973,,Trung Mỹ Tây 13A,Đường,2,,,12,
,23974,,Trung Mỹ Tây 14A,Đường,2,,,12,
,23975,,Trung Mỹ Tây 16,Đường,2,,,12,
,23976,,Trung Mỹ Tây 17,Đường,2,,,12,
,23977,,Trung Mỹ Tây 18,Đường,2,,,12,
,23978,,Trung Mỹ Tây 19,Đường,2,,,12,
,23979,,Trung Mỹ Tây 2,Đường,2,,,12,
,23980,,Trung Mỹ Tây 23A,Đường,2,,,12,
,23981,,Trung Mỹ Tây 2A,Đường,2,,,12,
,23982,,Trung Mỹ Tây 3,Đường,2,,,12,
,23983,,Trung Mỹ Tây 4,Đường,2,,,12,
,23984,,Trung Mỹ Tây 5,Đường,2,,,12,
,23985,,Trung Mỹ Tây 6,Đường,2,,,12,
,23986,,Trung Mỹ Tây 6A,Đường,2,,,12,
,23987,,Trung Mỹ Tây 8,Đường,2,,,12,
,23988,,Trung Mỹ Tây 9,Đường,2,,,12,
,23989,,Trung Mỹ Tây 9A,Đường,2,,,12,
2929,23990,Trường Chinh,Trường Chinh,Đường,2,1083,Quận 12,12,Substring
,23991,,Trương Thị Ngào,Đường,2,,,12,
,23992,,Trương Văn Đa,Đường,2,,,12,
,23993,,Võ Cây Dương,Đường,2,,,12,
,23994,,Võ Quảng,Đường,2,,,12,
,23995,,Võ Thị Liễu,Đường,2,,,12,
,23996,,Võ Thị Phải,Đường,2,,,12,
,23997,,Võ Thị Thừa,Đường,2,,,12,
3557,23998,Vườn Lài,Vườn Lài,Đường,2,1083,Quận 12,12,Substring
,23999,,Xa La,Đường,2,,,12,
,24000,,Xa Lộ Đại Hàn,Đường,2,,,12,
,24001,,Xô Ngọc Oanh,Đường,2,,,12,
,24002,,Xuân Thới Sơn 12,Đường,2,,,12,
,24003,,Xuân Thới Sơn 8,Đường,2,,,12,
,24004,,Xuyên Á,Đường,2,,,12,
,100389,,12 View,,4,,,12,
,100390,,8X Plus Trường Chinh,,4,,,12,
,100391,,An Phú Đông Riverside,,4,,,12,
,100392,,An Sương Besco,,4,,,12,
,100393,,Cheery 2 Apartment,,4,,,12,
,100394,,Chung cư Đông Hải,,4,,,12,
,100395,,Chung cư Đông Hưng,,4,,,12,
,100396,,Đạt Gia Residence (CC Võ Đình),,4,,,12,
,100397,,Depot Metro Tham Lương,,4,,,12,
,100398,,Điền Thuận Cầu Dừa,,4,,,12,
,100399,,Điền Thuận Star Hills,,4,,,12,
,100400,,First Home Thạnh Lộc,,4,,,12,
,100401,,First Land Hiệp Thành,,4,,,12,
,100402,,Gia Định Plaza,,4,,,12,
,100403,,Gò Sao,,4,,,12,
,100404,,Hà Đô Thới An,,4,,,12,
,100405,,Happy Town Thạnh Lộc,,4,,,12,
,100406,,Happy Town Thạnh Xuân,,4,,,12,
,100407,,Hiệp Thành Building,,4,,,12,
,100408,,Hiệp Thành City,,4,,,12,
,100409,,Hưng Ngân Garden,,4,,,12,
,100410,,KDC An Sương,,4,,,12,
,100411,,Khang Thịnh Town,,4,,,12,
,100412,,Khu dân cư Đồng Phượng,,4,,,12,
,100413,,Khu dân cư Thạnh Xuân,,4,,,12,
,100414,,Kim Tâm Hải Apartment,,4,,,12,
,100415,,Lori Plaza,,4,,,12,
,100416,,Nhà ở quân khu 7,,4,,,12,
,100417,,Nhà ở Vạn Xuân Bắc Sài Gòn,,4,,,12,
,100418,,Phú An Center,,4,,,12,
,100419,,Phú Long Riverside,,4,,,12,
,100420,,Prosper Plaza,,4,,,12,
,100421,,Senturia Vườn Lài,,4,,,12,
,100422,,Tecco Green Nest,,4,,,12,
,100423,,Thái An Apartment,,4,,,12,
,100424,,Thiên Quý,,4,,,12,
,100425,,Thọ Nam Sang,,4,,,12,
,100426,,Thới An City,,4,,,12,
,100427,,Tiny House,,4,,,12,
,100428,,Tô Ký Tower,,4,,,12,
,100429,,Topaz Home,,4,,,12,
,100430,,Vườn Lài Village,,4,,,12,
,100431,,VXHome 25,,4,,,12,
,100432,,Zen Tower,,4,,,12,
2905,,An Phú Đông 27,,,2,1083,Quận 12,,
2911,,Đình Quới An,,,2,1083,Quận 12,,
2916,,Lô J8 DD 11,,,2,1083,Quận 12,,
2924,,Thới An 6 TA 6,,,2,1083,Quận 12,,
2926,,TL 37,,,2,1083,Quận 12,,
3552,,Hải Âu,,,2,1083,Quận 12,,
---,---,---,---,---,---,---,---,---,---
1261,1177,Phường Thạnh Mỹ Lợi,Thạnh Mỹ Lợi,Phường,1,128,Quận 2,2,1
1253,1178,Phường An Khánh,An Khánh,Phường,1,128,Quận 2,2,1
1254,1179,Phường An Lợi Đông,An Lợi Đông,Phường,1,128,Quận 2,2,1
1255,1180,Phường An Phú,An Phú,Phường,1,128,Quận 2,2,1
1256,1181,Phường Bình An,Bình An,Phường,1,128,Quận 2,2,1
1257,1182,Phường Bình Khánh,Bình Khánh,Phường,1,128,Quận 2,2,1
1258,1183,Phường Bình Trưng Đông,Bình Trưng Đông,Phường,1,128,Quận 2,2,1
1259,1184,Phường Bình Trưng Tây,Bình Trưng Tây,Phường,1,128,Quận 2,2,1
1260,1185,Phường Cát Lái,Cát Lái,Phường,1,128,Quận 2,2,1
1262,1186,Phường Thảo Điền,Thảo Điền,Phường,1,128,Quận 2,2,1
1263,1187,Phường Thủ Thiêm,Thủ Thiêm,Phường,1,128,Quận 2,2,1
,24005,,1,Đường,2,,,2,
,24006,,10,Đường,2,,,2,
,24007,,103,Đường,2,,,2,
,24008,,104,Đường,2,,,2,
,24009,,104A,Đường,2,,,2,
,24010,,10A,Đường,2,,,2,
2361,24011,10E Khu A,10E,Đường,2,128,Quận 2,2,Substring
2362,24012,10F Khu A,10F,Đường,2,128,Quận 2,2,Substring
2363,24013,10G Khu A,10G,Đường,2,128,Quận 2,2,Substring
,24014,,11,Đường,2,,,2,
,24015,,112,Đường,2,,,2,
,24016,,11A,Đường,2,,,2,
,24017,,12,Đường,2,,,2,
,24018,,12A,Đường,2,,,2,
,24019,,13,Đường,2,,,2,
,24020,,14,Đường,2,,,2,
,24021,,15,Đường,2,,,2,
,24022,,16,Đường,2,,,2,
,24023,,162,Đường,2,,,2,
,24024,,17,Đường,2,,,2,
2365,24025,17B Khu B,17B,Đường,2,128,Quận 2,2,Substring
,24026,,18,Đường,2,,,2,
,24027,,188,Đường,2,,,2,
,24028,,18A,Đường,2,,,2,
,24029,,18B,Đường,2,,,2,
,24030,,19,Đường,2,,,2,
,24031,,19A,Đường,2,,,2,
,24032,,19B,Đường,2,,,2,
,24033,,2,Đường,2,,,2,
,24034,,2.5A,Đường,2,,,2,
,24035,,20,Đường,2,,,2,
,24036,,204,Đường,2,,,2,
,24037,,204B,Đường,2,,,2,
,24038,,21,Đường,2,,,2,
,24039,,215,Đường,2,,,2,
,24040,,21A,Đường,2,,,2,
,24041,,22,Đường,2,,,2,
,24042,,23,Đường,2,,,2,
,24043,,24,Phố,2,,,2,
,24044,,24A,Đường,2,,,2,
2371,24045,24B Khu B,24B,Đường,2,128,Quận 2,2,Substring
,24046,,25,Đường,2,,,2,
,24047,,25B,Đường,2,,,2,
,24048,,26,Đường,2,,,2,
,24049,,27,Đường,2,,,2,
,24050,,27A,Đường,2,,,2,
,24051,,28,Đường,2,,,2,
,24052,,29,Đường,2,,,2,
