address_id,address_service_id,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent, Simillar,,NOTE
20381,5198,Xã Văn Thành,Văn Thành,1,Xã,Huyện Yên Thành,Yên Thành,0.947,,
18885,6810,xã An Thượng,An Thượng,1,Xã,Huyện Yên Thế,Yên Thế,0.947,,
18893,6819,xã Đồng Tiến,Đồng Tiến,1,Xã,Huyện Yên Thế,Yên Thế,0.947,,
20593,7033,Xã Lạc Lương,Lạc Lương,1,Xã,Huyện Yên Thủy,Yên Thủy,0.947,,
20597,7035,Xã Lạc Thịnh,Lạc Thịnh,1,Xã,Huyện Yên Thủy,Yên Thủy,0.947,,
4700,1386,Xã Đại Thịnh,Đại Thịnh,1,Xã,Mê Linh,Mê Linh,0.947,,
4701,1387,Xã Hoàng Kim,Hoàng Kim,1,Xã,Mê Linh,Mê Linh,0.947,,
4707,1394,Xã Thanh Lâm,Thanh Lâm,1,Xã,Mê Linh,Mê Linh,0.947,,
4719,1405,Xã Bột Xuyên,Bột Xuyên,1,Xã,Mỹ Đức,Mỹ Đức,0.947,,
4724,1411,Xã Hợp Thanh,Hợp Thanh,1,Xã,Mỹ Đức,Mỹ Đức,0.947,,
4726,1413,Xã Hùng Tiến,Hùng Tiến,1,Xã,Mỹ Đức,Mỹ Đức,0.947,,
4727,1414,Xã Hương Sơn,Hương Sơn,1,Xã,Mỹ Đức,Mỹ Đức,0.947,,
15836,5794,Xã Long Bình,Long Bình,1,Xã,Phú Riềng,Phú Riềng,0.947,,
15838,5796,Xã Long Hưng,Long Hưng,1,Xã,Phú Riềng,Phú Riềng,0.947,,
15840,5799,Xã Phú Trung,Phú Trung,1,Xã,Phú Riềng,Phú Riềng,0.947,,
15841,5800,Xã Phước Tân,Phước Tân,1,Xã,Phú Riềng,Phú Riềng,0.947,,
4741,1436,Xã Chuyên Mỹ,Chuyên Mỹ,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4742,1437,Xã Đại Thắng,Đại Thắng,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4743,1438,Xã Đại Xuyên,Đại Xuyên,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4745,1440,Xã Hồng Minh,Hồng Minh,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4746,1441,Xã Hồng Thái,Hồng Thái,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4747,1442,Xã Khai Thái,Khai Thái,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4749,1444,Xã Nam Phong,Nam Phong,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4750,1445,Xã Nam Triều,Nam Triều,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4753,1450,Xã Phúc Tiến,Phúc Tiến,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4761,1458,Xã Tri Trung,Tri Trung,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4762,1459,Xã Văn Hoàng,Văn Hoàng,1,Xã,Phú Xuyên,Phú Xuyên,0.947,,
4769,1466,Xã Liên Hiệp,Liên Hiệp,1,Xã,Phúc Thọ,Phúc Thọ,0.947,,
4774,1472,Xã Phương Độ,Phương Độ,1,Xã,Phúc Thọ,Phúc Thọ,0.947,,
4775,1473,Xã Sen Chiểu,Sen Chiểu,1,Xã,Phúc Thọ,Phúc Thọ,0.947,,
4777,1475,Xã Tam Thuấn,Tam Thuấn,1,Xã,Phúc Thọ,Phúc Thọ,0.947,,
16372,10081,Xã Hiền Ninh,Hiền Ninh,1,Xã,Quảng Ninh,Quảng Ninh,0.947,,
16374,10088,Xã Vĩnh Ninh,Vĩnh Ninh,1,Xã,Quảng Ninh,Quảng Ninh,0.947,,
16368,10090,Xã Xuân Ninh,Xuân Ninh,1,Xã,Quảng Ninh,Quảng Ninh,0.947,,
4791,1488,Xã Đại Thành,Đại Thành,1,Xã,Quốc Oai,Quốc Oai,0.947,,
4793,1490,Xã Đông Xuân,Đông Xuân,1,Xã,Quốc Oai,Quốc Oai,0.947,,
4795,1492,Xã Hòa Thạch,Hòa Thạch,1,Xã,Quốc Oai,Quốc Oai,0.947,,
4798,1495,Xã Ngọc Liệp,Ngọc Liệp,1,Xã,Quốc Oai,Quốc Oai,0.947,,
4812,1509,Xã Đông Xuân,Đông Xuân,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4814,1511,Xã Hiền Ninh,Hiền Ninh,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4821,1518,Xã Phú Cường,Phú Cường,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4830,1528,Xã Tiên Dược,Tiên Dược,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4831,1529,Xã Trung Giã,Trung Giã,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4832,1530,Xã Việt Long,Việt Long,1,Xã,Sóc Sơn,Sóc Sơn,0.947,,
4841,1561,Xã Chàng Sơn,Chàng Sơn,1,Xã,Thạch Thất,Thạch Thất,0.947,,
4844,1564,Xã Đồng Trúc,Đồng Trúc,1,Xã,Thạch Thất,Thạch Thất,0.947,,
4853,1574,Xã Thạch Hòa,Thạch Hòa,1,Xã,Thạch Thất,Thạch Thất,0.947,,
4855,1576,Xã Tiến Xuân,Tiến Xuân,1,Xã,Thạch Thất,Thạch Thất,0.947,,
4857,1578,Xã Yên Trung,Yên Trung,1,Xã,Thạch Thất,Thạch Thất,0.947,,
4860,1580,Xã Bình Minh,Bình Minh,1,Xã,Thanh Oai,Thanh Oai,0.947,,
4861,1581,Xã Cao Dương,Cao Dương,1,Xã,Thanh Oai,Thanh Oai,0.947,,
4869,1590,Xã Liên Châu,Liên Châu,1,Xã,Thanh Oai,Thanh Oai,0.947,,
4874,1595,Xã Thanh Cao,Thanh Cao,1,Xã,Thanh Oai,Thanh Oai,0.947,,
4875,1596,Xã Thanh Mai,Thanh Mai,1,Xã,Thanh Oai,Thanh Oai,0.947,,
4877,1598,Xã Thanh Văn,Thanh Văn,1,Xã,Thanh Oai,Thanh Oai,0.947,,
17645,3335,Xã Lộc Thanh,Lộc Thanh,1,Xã,Thành phố Bảo Lộc,Bảo Lộc,0.947,,
7393,8231,Xã Phú Nhuận,Phú Nhuận,1,Xã,Thành phố Bến Tre,Bến Tre,0.947,,
13558,2932,Xã Hoà Khánh,Hòa Khánh,1,Xã,Thành phố Buôn Ma Thuột,Buôn Ma Thuột,0.947,,
13560,2934,Xã Hoà Thắng,Hòa Thắng,1,Xã,Thành phố Buôn Ma Thuột,Buôn Ma Thuột,0.947,,
13561,2935,Xã Hoà Thuận,Hòa Thuận,1,Xã,Thành phố Buôn Ma Thuột,Buôn Ma Thuột,0.947,,
7688,8440,Xã Định Bình,Định Bình,1,Xã,Thành phố Cà Mau,Cà Mau,0.947,,
7686,8442,Xã Hòa Thành,Hòa Thành,1,Xã,Thành phố Cà Mau,Cà Mau,0.947,,
7690,8446,Xã Tân Thành,Tân Thành,1,Xã,Thành phố Cà Mau,Cà Mau,0.947,,
13831,11887,xã Chu Trinh,Chu Trinh,1,Xã,Thành Phố Cao Bằng,Cao Bằng,0.947,,
6307,9638,Xã Tịnh Thới,Tịnh Thới,1,Xã,Thành phố Cao Lãnh,Cao Lãnh,0.947,,
8008,7057,Xã Vĩnh Châu,Vĩnh Châu,1,Xã,Thành Phố Châu Đốc,Châu Đốc,0.947,,
13494,3372,Xã Trạm Hành,Trạm Hành,1,Xã,Thành phố Đà Lạt,Đà Lạt,0.947,,
15129,10030,Xã Quang Phú,Quang Phú,1,Xã,Thành phố Đồng Hới,Đồng Hới,0.947,,
15124,10031,Xã Thuận Đức,Thuận Đức,1,Xã,Thành phố Đồng Hới,Đồng Hới,0.947,,
13745,11599,xã Phương Độ,Phương Độ,1,Xã,thành phố Hà Giang,Hà Giang,0.947,,
15173,9449,xã Thạch Môn,Thạch Môn,1,Xã,Thành phố Hà Tĩnh,Hà Tĩnh,0.947,,
15474,2674,Xã Cẩm Thanh,Cẩm Thanh,1,Xã,Thành phố Hội An,Hội An,0.947,,
13531,9933,Xã Chư Hreng,Chư Hreng,1,Xã,Thành phố Kon Tum,Kon Tum,0.947,,
13535,9937,Xã Đắk Rơ Wa,Đăk Rơ Wa,1,Xã,Thành phố Kon Tum,Kon Tum,0.947,,
14508,11200,xã Nậm Loỏng,Nậm Loỏng,1,Xã,Thành phố Lai Châu,Lai Châu,0.947,,
14509,11203,xã San Thàng,San Thàng,1,Xã,Thành phố Lai Châu,Lai Châu,0.947,,
13867,7690,xã Cam Đường,Cam Đường,1,Xã,Thành phố Lào Cai,Lào Cai,0.947,,
14494,7694,xã Hợp Thành,Hợp Thành,1,Xã,Thành phố Lào Cai,Lào Cai,0.947,,
10144,4023,Xã Vĩnh Thực,Vĩnh Thực,1,Xã,Thành phố Móng Cái,Móng Cái,0.947,,
13564,6283,Xã Đạo Thạnh,Đạo Thạnh,1,Xã,Thành phố Mỹ Tho,Mỹ Tho,0.947,,
15047,2098,Xã Vĩnh Hiệp,Vĩnh Hiệp,1,Xã,Thành phố Nha Trang,Nha Trang,0.947,,
15049,2101,Xã Vĩnh Ngọc,Vĩnh Ngọc,1,Xã,Thành phố Nha Trang,Nha Trang,0.947,,
15051,2105,Xã Vĩnh Thái,Vĩnh Thái,1,Xã,Thành phố Nha Trang,Nha Trang,0.947,,
15097,9112,Xã Thành Hải,Thành Hải,1,Xã,Thành phố Phan Rang-Tháp Chàm,Phan Rang-Tháp Chàm,0.947,,
15117,3274,Xã Phong Nẫm,Phong Nẫm,1,Xã,Thành phố Phan Thiết,Phan Thiết,0.947,,
15117,3275,Xã Phong Nẫm,Phong Nẫm,1,Xã,Thành phố Phan Thiết,Phan Thiết,0.947,,
5972,9328,Xã Liêm Tiết,Liêm Tiết,1,Xã,Thành phố Phủ Lý,Phủ Lý,0.947,,
5978,9337,Xã Tiên Hiệp,Tiên Hiệp,1,Xã,Thành phố Phủ Lý,Phủ Lý,0.947,,
15506,8105,Xã Nghĩa Phú,Nghĩa Phú,1,Xã,Thành phố Quảng Ngãi,Quảng Ngãi,0.947,,
14976,6074,Phường Nhơn Bình,Nhơn Bình,1,Xã,Thành phố Quy Nhơn,Quy Nhơn,0.947,,
17864,10581,xã Chiềng Cọ,Chiềng Cọ,1,Xã,Thành phố Sơn La,Sơn La,0.947,,
14566,7563,Xã Tân Quang,Tân Quang,1,Xã,Thành phố Sông Công,Sông Công,0.947,,
15487,2774,Xã Tam Thăng,Tam Thăng,1,Xã,Thành phố Tam Kỳ,Tam Kỳ,0.947,,
15488,2775,Xã Tam Thanh,Tam Thanh,1,Xã,Thành phố Tam Kỳ,Tam Kỳ,0.947,,
13649,7411,Xã Bình Minh,Bình Minh,1,Xã,Thành phố Tây Ninh,Tây Ninh,0.947,,
13651,7416,Xã Thạnh Tân,Thạnh Tân,1,Xã,Thành phố Tây Ninh,Tây Ninh,0.947,,
15246,4483,xã Đông Hưng,Đông Hưng,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15260,4485,xã Đông Lĩnh,Đông Lĩnh,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15187,4490,Xã Đông Vinh,Đông Vinh,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15203,4492,xã Hoằng Anh,Hoằng Anh,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15266,4493,xã Hoằng Đại,Hoằng Đại,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15257,4501,xã Quảng Cát,Quảng Cát,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15270,4504,xã Quảng Phú,Quảng Phú,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15272,4505,xã Quảng Tâm,Quảng Tâm,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15254,4514,xã Thiệu Vân,Thiệu Vân,1,Xã,Thành phố Thanh Hóa,Thanh Hóa,0.947,,
15019,9235,Xã Bình Kiến,Bình Kiến,1,Xã,Thành phố Tuy Hòa,Tuy Hòa,0.947,,
15018,9236,Xã Bình Ngọc,Bình Ngọc,1,Xã,Thành phố Tuy Hòa,Tuy Hòa,0.947,,
13715,11032,xã Thái Long,Thái Long,1,Xã,Thành phố Tuyên Quang,Tuyên Quang,0.947,,
10156,4057,Xã Điền Công,Điền Công,1,Xã,Thành phố Uông Bí,Uông Bí,0.947,,
15208,5144,xã Hưng Đông,Hưng Đông,1,Xã,Thành phố Vinh,Vinh,0.947,,
15241,5155,xã Nghi Liên,Nghi Liên,1,Xã,Thành phố Vinh,Vinh,0.947,,
13751,10888,phường Nam Cường,Nam Cường,1,Xã,Thành phố Yên Bái,Yên Bái,0.947,,
14379,10892,xã Tân Thịnh,Tân Thịnh,1,Xã,Thành phố Yên Bái,Yên Bái,0.947,,
4884,1604,Xã Liên Ninh,Liên Ninh,1,Xã,Thanh Trì,Thanh Trì,0.947,,
4889,1609,Xã Tân Triều,Tân Triều,1,Xã,Thanh Trì,Thanh Trì,0.947,,
21162,9982,xã Quảng Hòa,Quảng Hòa,1,Xã,Thị xã Ba Đồn,Ba Đồn,0.947,,
19016,6218,Xã Bình Đông,Bình Đông,1,Xã,Thị xã Gò Công,Gò Công,0.947,,
19017,6219,Xã Bình Xuân,Bình Xuân,1,Xã,Thị xã Gò Công,Gò Công,0.947,,
19014,6222,Xã Long Hưng,Long Hưng,1,Xã,Thị xã Gò Công,Gò Công,0.947,,
19018,6225,Xã Tân Trung,Tân Trung,1,Xã,Thị xã Gò Công,Gò Công,0.947,,
18455,3687,Xã Thuận Yên,Thuận Yên,1,Xã,Thị xã Hà Tiên,Hà Tiên,0.947,,
20414,4833,Xã Quỳnh Lập,Quỳnh Lập,1,Xã,Thị xã Hoàng Mai,Hoàng Mai,0.947,,
20411,4835,Xã Quỳnh Lộc,Quỳnh Lộc,1,Xã,Thị xã Hoàng Mai,Hoàng Mai,0.947,,
21230,9457,Phường Thuận Lộc,Thuận Lộc,1,Xã,Thị xã Hồng Lĩnh,Hồng Lĩnh,0.947,,
18075,9651,Xã An Bình A,An Bình A,1,Xã,Thị xã Hồng Ngự,Hồng Ngự,0.947,,
18076,9652,Xã An Bình B,An Bình B,1,Xã,Thị xã Hồng Ngự,Hồng Ngự,0.947,,
19816,2482,Xã Bình Hiệp,Bình Hiệp,1,Xã,Thị xã Kiến Tường,Kiến Tường,0.947,,
19815,2485,Xã Thạnh Trị,Thạnh Trị,1,Xã,Thị xã Kiến Tường,Kiến Tường,0.947,,
19707,3263,Xã Tân Phước,Tân Phước,1,Xã,Thị xã La Gi,La Gi,0.947,,
6243,10433,Xã Đại Thành,Đại Thành,1,Xã,Thị xã Ngã Bảy,Ngã Bảy,0.947,,
6245,10438,Xã Tân Thành,Tân Thành,1,Xã,Thị xã Ngã Bảy,Ngã Bảy,0.947,,
21495,10784,xã Nghĩa Lợi,Nghĩa Lợi,1,Xã,Thị xã Nghĩa Lộ,Nghĩa Lộ,0.947,,
15078,2113,Xã Ninh Bình,Ninh Bình,1,Xã,Thị Xã Ninh Hòa,Ninh Hòa,0.947,,
15072,2116,Xã Ninh Đông,Ninh Đông,1,Xã,Thị Xã Ninh Hòa,Ninh Hòa,0.947,,
15061,2121,Xã Ninh Hưng,Ninh Hưng,1,Xã,Thị Xã Ninh Hòa,Ninh Hòa,0.947,,
15067,2132,Xã Ninh Thân,Ninh Thân,1,Xã,Thị Xã Ninh Hòa,Ninh Hòa,0.947,,
15069,2138,Xã Ninh Xuân,Ninh Xuân,1,Xã,Thị Xã Ninh Hòa,Ninh Hòa,0.947,,
17300,4030,xã Hoàng Tân,Hoàng Tân,1,Xã,Thị xã Quảng Yên,Quảng Yên,0.947,,
22982,4442,xã Quảng Đại,Quảng Đại,1,Xã,Thị xã Sầm Sơn,Sầm Sơn,0.947,,
25252,4445,phường Quảng Thọ,Quảng Thọ,1,Xã,Thị xã Sầm Sơn,Sầm Sơn,0.947,,
17565,9173,Xã Xuân Bình,Xuân Bình,1,Xã,Thị xã Sông Cầu,Sông Cầu,0.947,,
17568,9174,Xã Xuân Cảnh,Xuân Cảnh,1,Xã,Thị xã Sông Cầu,Sông Cầu,0.947,,
8017,7147,Xã Tân Thạnh,Tân Thạnh,1,Xã,Thị xã Tân Châu,Tân Châu,0.947,,
21421,5067,xã Đông Hiếu,Đông Hiếu,1,Xã,Thị xã Thái Hòa,Thái Hòa,0.947,,
21426,5070,xã Nghĩa Hòa,Nghĩa Hòa,1,Xã,Thị xã Thái Hòa,Thái Hòa,0.947,,
13620,3870,Xã Hương Mạc,Hương Mạc,1,Xã,Thị xã Từ Sơn,Từ Sơn,0.947,,
4897,1628,Xã Dũng Tiến,Dũng Tiến,1,Xã,Thường Tín,Thường Tín,0.947,,
4911,1642,Xã Quất Động,Quất Động,1,Xã,Thường Tín,Thường Tín,0.947,,
4913,1644,Xã Thắng Lợi,Thắng Lợi,1,Xã,Thường Tín,Thường Tín,0.947,,
4930,1149,Xã Minh Khai,Minh Khai,1,Xã,Từ Liêm,Bắc Từ Liêm,0.947,,
4937,1432,Xã Trung Văn,Trung Văn,1,Xã,Từ Liêm,Nam Từ Liêm,0.947,,
4941,1656,Xã Cao Thành,Cao Thành,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4942,1657,Xã Đại Cường,Đại Cường,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4947,1662,Xã Đồng Tiến,Đồng Tiến,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4954,1669,Xã Kim Đường,Kim Đường,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4956,1671,Xã Lưu Hoàng,Lưu Hoàng,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4959,1674,Xã Phương Tú,Phương Tú,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
4963,1679,Xã Trầm Lộng,Trầm Lộng,1,Xã,Ứng Hòa,Ứng Hòa,0.947,,
17421,4939,Thị Trấn Quán Hành,Quán Hành,1,Thị trấn,Huyện Nghi Lộc,Nghi Lộc,0.947,,
19866,2533,Thị Trấn Tân Thạnh,Tân Thạnh,1,Thị trấn,Huyện Tân Thạnh,Tân Thạnh,0.947,,
7764,8507,Thị Trấn Thới Bình,Thới Bình,1,Thị trấn,Huyện Thới Bình,Thới Bình,0.947,,
45,1157,Dịch Vọng ,Dịch Vọng,1,Phường,Cầu Giấy,Cầu Giấy,0.947,,
93,1299,Bách Khoa,Bách Khoa,1,Phường,Hai Bà Trưng,Hai Bà Trưng,0.947,,
98,1304,Đồng Nhân,Đồng Nhân,1,Phường,Hai Bà Trưng,Hai Bà Trưng,0.947,,
103,1309,Nguyễn Du,Nguyễn Du,1,Phường,Hai Bà Trưng,Hai Bà Trưng,0.947,,
6611,2876,Xã Tân Phước,Tân Phước,1,Phường,Huyện Tân Thành,Tân Thành,0.947,,
2095,798,Phường Tân Tạo A,Tân Tạo A,1,Phường,Quận Bình Tân,Bình Tân,0.947,,
5809,2223,Phường Tràng Cát,Tràng Cát,1,Phường,Quận Hải An,Hải An,0.947,,
5319,1694,Phường Bình Hiên,Bình Hiên,1,Phường,Quận Hải Châu,Hải Châu,0.947,,
5322,1700,Phường Nam Dương,Nam Dương,1,Phường,Quận Hải Châu,Hải Châu,0.947,,
25841,2227,Phường Minh Khai,Minh Khai,1,Phường,Quận Hồng Bàng,Hồng Bàng,0.947,,
25865,2231,Phường Quán Toan,Quán Toan,1,Phường,Quận Hồng Bàng,Hồng Bàng,0.947,,
25881,2234,Phường Thượng Lý,Thượng Lý,1,Phường,Quận Hồng Bàng,Hồng Bàng,0.947,,
5334,1731,Phường Thọ Quang,Thọ Quang,1,Phường,Quận Sơn Trà,Sơn Trà,0.947,,
1438,1077,Phường Hòa Thạnh,Hòa Thạnh,1,Phường,Quận Tân Phú,Tân Phú,0.947,,
1439,1078,Phường Phú Thạnh,Phú Thạnh,1,Phường,Quận Tân Phú,Tân Phú,0.947,,
1441,1080,Phường Phú Trung,Phú Trung,1,Phường,Quận Tân Phú,Tân Phú,0.947,,
1445,1084,Phường Tân Thành,Tân Thành,1,Phường,Quận Tân Phú,Tân Phú,0.947,,
1447,1086,Phường Tây Thạnh,Tây Thạnh,1,Phường,Quận Tân Phú,Tân Phú,0.947,,
5346,1735,Phường Tam Thuận,Tam Thuận,1,Phường,Quận Thanh Khê,Thanh Khê,0.947,,
5348,1736,Phường Tân Chính,Tân Chính,1,Phường,Quận Thanh Khê,Thanh Khê,0.947,,
5344,1737,Phường Thạc Gián,Thạc Gián,1,Phường,Quận Thanh Khê,Thanh Khê,0.947,,
1453,1092,Phường Linh Đông,Linh Đông,1,Phường,Quận Thủ Đức,Thủ Đức,0.947,,
1456,1095,Phường Linh Xuân,Linh Xuân,1,Phường,Quận Thủ Đức,Thủ Đức,0.947,,
6599,2830,Phường Long Toàn,Long Toàn,1,Phường,Thành Phố Bà Rịa,Bà Rịa,0.947,,
13548,2942,Phường Tân Thành,Tân Thành,1,Phường,Thành phố Buôn Ma Thuột,Buôn Ma Thuột,0.947,,
13550,2944,Phường Thắng Lợi,Thắng Lợi,1,Phường,Thành phố Buôn Ma Thuột,Buôn Ma Thuột,0.947,,
7690,8445,Xã Tân Thành,Tân Thành,1,Phường,Thành phố Cà Mau,Cà Mau,0.947,,
7684,8447,Phường Tân Xuyên,Tân Xuyên,1,Phường,Thành phố Cà Mau,Cà Mau,0.947,,
5755,3913,Cẩm Thạch ,Cẩm Thạch,1,Phường,Thành phố Cẩm Phả,Cẩm Phả,0.947,,
5758,3914,Cẩm Thành ,Cẩm Thành,1,Phường,Thành phố Cẩm Phả,Cẩm Phả,0.947,,
5764,3915,Cẩm Thịnh ,Cẩm Thịnh,1,Phường,Thành phố Cẩm Phả,Cẩm Phả,0.947,,
5757,3917,Cẩm Trung ,Cẩm Trung,1,Phường,Thành phố Cẩm Phả,Cẩm Phả,0.947,,
17663,2034,Phường Cam Nghĩa,Cam Nghĩa,1,Phường,Thành phố Cam Ranh,Cam Ranh,0.947,,
17667,2042,Phường Cam Thuận,Cam Thuận,1,Phường,Thành phố Cam Ranh,Cam Ranh,0.947,,
13734,11890,phường Hòa Chung,Hòa Chung,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
13670,11891,phường Hợp Giang,Hợp Giang,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
13681,11893,phường Ngọc Xuân,Ngọc Xuân,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
13713,11894,phường Sông Bằng,Sông Bằng,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
13689,11895,phường Sông Hiến,Sông Hiến,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
13821,11896,phường Tân Giang,Tân Giang,1,Phường,Thành Phố Cao Bằng,Cao Bằng,0.947,,
6305,9630,Phường Hòa Thuận,Hoà Thuận,1,Phường,Thành phố Cao Lãnh,Cao Lãnh,0.947,,
13686,11108,phường Nam Thanh,Nam Thanh,1,Phường,Thành phố Điện Biên phủ,Điện Biên Phủ,0.947,,
13693,11109,phường Noong Bua,Noong Bua,1,Phường,Thành phố Điện Biên phủ,Điện Biên Phủ,0.947,,
13682,11111,phường Tân Thanh,Tân Thanh,1,Phường,Thành phố Điện Biên phủ,Điện Biên Phủ,0.947,,
15131,10017,Phường Bắc Nghĩa,Bắc Nghĩa,1,Phường,Thành phố Đồng Hới,Đồng Hới,0.947,,
15123,10025,Phường Hải Thành,Hải Thành,1,Phường,Thành phố Đồng Hới,Đồng Hới,0.947,,
13699,11595,phường Minh Khai,Minh Khai,1,Phường,thành phố Hà Giang,Hà Giang,0.947,,
15168,9442,phường Nguyễn Du,Nguyễn Du,1,Phường,Thành phố Hà Tĩnh,Hà Tĩnh,0.947,,
15192,9443,phường Tân Giang,Tân Giang,1,Phường,Thành phố Hà Tĩnh,Hà Tĩnh,0.947,,
5863,5290,Phường Ngọc Châu,Ngọc Châu,1,Phường,Thành phố Hải Dương,Hải Dương,0.947,,
13696,6864,phường Đồng Tiến,Đồng Tiến,1,Phường,Thành phố Hòa Bình,Hòa Bình,0.947,,
13668,6870,phường Tân Thịnh,Tân Thịnh,1,Phường,Thành phố Hòa Bình,Hòa Bình,0.947,,
14108,6871,phường Thái Bình,Thái Bình,1,Phường,Thành phố Hòa Bình,Hòa Bình,0.947,,
15468,2677,Phường Sơn Phong,Sơn Phong,1,Phường,Thành phố Hội An,Hội An,0.947,,
13527,9947,Phường Thắng Lợi,Thắng Lợi,1,Phường,Thành phố Kon Tum,Kon Tum,0.947,,
13676,11204,phường Tân phong,Tân Phong,1,Phường,Thành phố Lai Châu,Lai Châu,0.947,,
13695,7687,phường Bắc Cường,Bắc Cường,1,Phường,Thành phố Lào Cai,Lào Cai,0.947,,
13707,7689,phường Bình Minh,Bình Minh,1,Phường,Thành phố Lào Cai,Lào Cai,0.947,,
13703,7693,phường Duyên Hải,Duyên Hải,1,Phường,Thành phố Lào Cai,Lào Cai,0.947,,
13710,7697,phường Nam Cường,Nam Cường,1,Phường,Thành phố Lào Cai,Lào Cai,0.947,,
13818,7704,phường Xuân Tăng,Xuân Tăng,1,Phường,Thành phố Lào Cai,Lào Cai,0.947,,
10165,4009,Phường Bình Ngọc,Bình Ngọc,1,Phường,Thành phố Móng Cái,Móng Cái,0.947,,
15028,2085,Phường Ngọc Hiệp,Ngọc Hiệp,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15029,2087,Phường Phước Hải,Phước Hải,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15030,2088,Phường Phước Hòa,Phước Hòa,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15032,2090,Phường Phước Tân,Phước Tân,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15037,2095,Phường Vạn Thắng,Vạn Thắng,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15038,2096,Phường Vạn Thạnh,Vạn Thạnh,1,Phường,Thành phố Nha Trang,Nha Trang,0.947,,
15088,9104,Phường Kinh Dinh,Kinh Dinh,1,Phường,Thành phố Phan Rang-Tháp Chàm,Phan Rang-Tháp Chàm,0.947,,
15096,9113,Phường Thanh Sơn,Thanh Sơn,1,Phường,Thành phố Phan Rang-Tháp Chàm,Phan Rang-Tháp Chàm,0.947,,
15108,3266,Phường Bình Hưng,Bình Hưng,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
15106,3268,Phường Đức Nghĩa,Đức Nghĩa,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
15105,3269,Phường Đức Thắng,Đức Thắng,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
15111,3271,Phường Hưng Long,Hưng Long,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
15102,3279,Phường Phú Trinh,Phú Trinh,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
15109,3280,Phường Thanh Hải,Thanh Hải,1,Phường,Thành phố Phan Thiết,Phan Thiết,0.947,,
13501,5676,Phường Diên Hồng,Diên Hồng,1,Phường,Thành phố PleiKu,PleiKu,0.947,,
13506,5688,Phường Thắng Lợi,Thắng Lợi,1,Phường,Thành phố PleiKu,PleiKu,0.947,,
15500,8107,Phường Quảng Phú,Quảng Phú,1,Phường,Thành phố Quảng Ngãi,Quảng Ngãi,0.947,,
13709,10580,phường Chiềng An,Chiềng An,1,Phường,Thành phố Sơn La,Sơn La,0.947,,
13674,10584,phường Chiềng Lề,Chiềng Lề,1,Phường,Thành phố Sơn La,Sơn La,0.947,,
13936,10589,phường Quyết Tâm,Quyết Tâm,1,Phường,Thành phố Sơn La,Sơn La,0.947,,
